#k P_lin P_OV P_OV_symm P_pol0 P_pol0_symm P_pol1 P_pol1_symm P_pol2 P_pol2_symm
2.199059913E-03     8.113591130E+03     8.068833401E+03     8.068834531E+03     1.095294229E+07     1.095294518E+07     9.509537742E+06     9.509539075E+06     8.334974965E+06     8.334974581E+06
2.250369102E-03     8.276414527E+03     8.418014651E+03     8.418012156E+03     1.094281265E+07     1.094281032E+07     9.473816011E+06     9.473813203E+06     8.282167358E+06     8.282166896E+06
2.302875454E-03     8.441511995E+03     8.781559580E+03     8.781557049E+03     1.093231546E+07     1.093231483E+07     9.437425409E+06     9.437422689E+06     8.228615806E+06     8.228613876E+06
2.356606902E-03     8.609624932E+03     9.160007848E+03     9.160009747E+03     1.092144055E+07     1.092144172E+07     9.400356771E+06     9.400358720E+06     8.174316003E+06     8.174316376E+06
2.411592029E-03     8.780320194E+03     9.553918438E+03     9.553920085E+03     1.091017664E+07     1.091017315E+07     9.362603492E+06     9.362605105E+06     8.119272221E+06     8.119273818E+06
2.467860087E-03     8.953409881E+03     9.963865596E+03     9.963866598E+03     1.089850747E+07     1.089851087E+07     9.324156914E+06     9.324157853E+06     8.063481278E+06     8.063481283E+06
2.525441011E-03     9.129616887E+03     1.039043915E+04     1.039044289E+04     1.088642292E+07     1.088642455E+07     9.285006827E+06     9.285010165E+06     8.006942341E+06     8.006941413E+06
2.584365431E-03     9.308223406E+03     1.083424816E+04     1.083424872E+04     1.087390694E+07     1.087390857E+07     9.245144722E+06     9.245145196E+06     7.949651686E+06     7.949650669E+06
2.644664695E-03     9.489498049E+03     1.129592230E+04     1.129592567E+04     1.086094539E+07     1.086094924E+07     9.204564434E+06     9.204567184E+06     7.891611879E+06     7.891611459E+06
2.706370882E-03     9.673268871E+03     1.177610255E+04     1.177610141E+04     1.084752140E+07     1.084753386E+07     9.163254233E+06     9.163253343E+06     7.832821194E+06     7.832823039E+06
2.769516817E-03     9.860013254E+03     1.227544948E+04     1.227544920E+04     1.083362641E+07     1.083362703E+07     9.121204047E+06     9.121203836E+06     7.773287431E+06     7.773282415E+06
2.834136095E-03     1.004891935E+04     1.279464748E+04     1.279464736E+04     1.081922974E+07     1.081923147E+07     9.078408140E+06     9.078408057E+06     7.712998333E+06     7.712996155E+06
2.900263090E-03     1.024142465E+04     1.333439970E+04     1.333439904E+04     1.080433573E+07     1.080433254E+07     9.034860661E+06     9.034860212E+06     7.651966622E+06     7.651962348E+06
2.967932983E-03     1.043565216E+04     1.389541488E+04     1.389541237E+04     1.078890607E+07     1.078890555E+07     8.990547074E+06     8.990545448E+06     7.590187989E+06     7.590187022E+06
3.037181771E-03     1.063258578E+04     1.447843355E+04     1.447843266E+04     1.077293923E+07     1.077294069E+07     8.945462290E+06     8.945461742E+06     7.527670391E+06     7.527669112E+06
3.108046295E-03     1.083278682E+04     1.508421277E+04     1.508421140E+04     1.075641447E+07     1.075641799E+07     8.899599703E+06     8.899598893E+06     7.464414645E+06     7.464412330E+06
3.180564254E-03     1.103507846E+04     1.571352771E+04     1.571352848E+04     1.073930773E+07     1.073931018E+07     8.852952414E+06     8.852952847E+06     7.400419251E+06     7.400418984E+06
3.254774225E-03     1.123958241E+04     1.636716941E+04     1.636716518E+04     1.072161319E+07     1.072161053E+07     8.805512196E+06     8.805509920E+06     7.335696028E+06     7.335696212E+06
