 7.970810866E-04     3.218009710E+03     1.545112264E-03    -3.807362549E-02    -3.498340054E-02    -3.807362549E-02    -3.652853550E-02     8.924030459E-01    -1.828762276E-01     8.128153699E-01     3.247161115E-01     4.280136491E-01
 8.156788447E-04     3.288772515E+03     1.579302442E-03    -3.895923370E-02    -3.580062701E-02    -3.895923370E-02    -3.737993031E-02     9.562552594E-01    -1.960309936E-01     8.723493238E-01     3.465423575E-01     4.586753648E-01
 8.347105318E-04     3.360897339E+03     1.614170026E-03    -3.986533332E-02    -3.663699197E-02    -3.986533332E-02    -3.825116265E-02     1.024670485E+00    -2.101347797E-01     9.362661324E-01     3.698001763E-01     4.915348212E-01
 8.541862725E-04     3.434647496E+03     1.649723160E-03    -4.079239192E-02    -3.749294609E-02    -4.079239192E-02    -3.914266911E-02     1.097974443E+00    -2.252501151E-01     1.004876065E+00     3.945836745E-01     5.267447875E-01
 8.741164275E-04     3.509953849E+03     1.685969156E-03    -4.174088732E-02    -3.836895038E-02    -4.174088732E-02    -4.005491893E-02     1.176510693E+00    -2.414514208E-01     1.078537738E+00     4.209886587E-01     5.644749352E-01
 8.945115995E-04     3.586781543E+03     1.722915773E-03    -4.271130777E-02    -3.926547680E-02    -4.271130777E-02    -4.098839240E-02     1.260658093E+00    -2.588176041E-01     1.157630719E+00     4.491176266E-01     6.049146433E-01
 9.153826384E-04     3.665252040E+03     1.760570548E-03    -4.370415214E-02    -4.018301119E-02    -4.370415214E-02    -4.194358171E-02     1.350818640E+00    -2.774304421E-01     1.242543331E+00     4.790783498E-01     6.482385497E-01
 9.367406472E-04     3.745331514E+03     1.798939015E-03    -4.471993016E-02    -4.112205172E-02    -4.471993016E-02    -4.292099163E-02     1.447411251E+00    -2.973826667E-01     1.333711980E+00     5.109893288E-01     6.946759169E-01
 9.585969881E-04     3.827014907E+03     1.838028225E-03    -4.575916269E-02    -4.208310630E-02    -4.575916269E-02    -4.392113395E-02     1.550902931E+00    -3.187661950E-01     1.431590357E+00     5.449653522E-01     7.444357376E-01
 9.809632883E-04     3.910418434E+03     1.877843746E-03    -4.682238193E-02    -4.306669359E-02    -4.682238193E-02    -4.494453771E-02     1.661779162E+00    -3.416850284E-01     1.536697987E+00     5.811403452E-01     7.977606243E-01
 1.003851446E-03     3.995497381E+03     1.918390515E-03    -4.791013164E-02    -4.407335028E-02    -4.791013164E-02    -4.599174094E-02     1.780572592E+00    -3.662464648E-01     1.649555561E+00     6.196550226E-01     8.549009498E-01
 1.027273639E-03     4.082199581E+03     1.959673223E-03    -4.902296723E-02    -4.510362090E-02    -4.902296723E-02    -4.706329403E-02     1.907834527E+00    -3.925780482E-01     1.770730343E+00     6.606435190E-01     9.161351436E-01
 1.051242325E-03     4.170925637E+03     2.001694115E-03    -5.016145611E-02    -4.615806531E-02    -5.016145611E-02    -4.815976075E-02     2.044175405E+00    -4.207862815E-01     1.900855190E+00     7.042737844E-01     9.817589656E-01
 1.075770257E-03     4.261343656E+03     2.044458797E-03    -5.132617781E-02    -4.723725784E-02    -5.132617781E-02    -4.928171784E-02     2.190240133E+00    -4.510282166E-01     2.040580138E+00     7.506882541E-01     1.052076053E+00
 1.100870482E-03     4.353615883E+03     2.087968543E-03    -5.251772414E-02    -4.834178542E-02    -5.251772414E-02    -5.042975491E-02     2.346722313E+00    -4.834291034E-01     2.190609177E+00     8.000738467E-01     1.127427678E+00
